amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	price-designation	customized-url	customized-page 
111-3584213-8255411		2023-02-01T17:21:25+00:00	2023-02-02T02:46:07+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	44.65	2.23							DELAFIELD	WI	53018-1162	US		FALSE		https://zme-caps.amazon.com/t/kmqGCRt1JV3u/KekdhZnlrGve13cRvzg_0bxT-0hmjgKX1nsRVETzyuc/18	https://a.co/8L73MVM
112-9939250-0332243		2023-02-01T17:58:00+00:00	2023-02-02T02:56:55+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	32.65	2.9	7.99	0.71					NEW YORK	NY	10037-1802	US		FALSE		https://zme-caps.amazon.com/t/AcDPXfapuzWy/acP2iNZPhlgaT8_Jbre2u5RqrG5X8NEbFcvwEE1sWx0/18	https://a.co/d0W7wOw
111-0658992-3468267		2023-02-01T18:18:15+00:00	2023-02-02T02:46:20+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	22.65	1.59							LARGO	FL	33770-3345	US		FALSE		https://zme-caps.amazon.com/t/CovJi0IjgBsO/ek-BeTQcgU40iu-9yIJUrpUlgrYflglefFvpDqZWTus/18	https://a.co/cKmQt3M
111-2062287-4064264		2023-02-01T18:35:00+00:00	2023-02-02T02:46:09+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	28.65								ORLANDO	FL	32829-7358	US		TRUE	Business Price	https://zme-caps.amazon.com/t/C7XXPu4NBFmM/bA6lCmpGDNh0-qdzY_3_uvmUh2hndpto7b7mTzCZyvk/18	https://a.co/b4jG63Q
112-7781429-3306612		2023-02-01T19:36:14+00:00	2023-02-02T02:46:13+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	1.76	0.11							IRVINE	KY	40336-1275	US		FALSE		https://zme-caps.amazon.com/t/LCf09lFQsDvd/a0dHJt6uU1N4nK3SIiBdfM4ZbSaNiD41vySR3ZMIupU/18	https://a.co/5hVYX2Y
113-3480103-9589816		2023-02-01T19:46:23+00:00	2023-02-02T02:46:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65								PORTLAND	OR	97209-3404	US		FALSE		https://zme-caps.amazon.com/t/YpA3Be50RGYE/bqy6aiK4fsYQG24LhCyoLvMTdiq0owfjpbPWKjxopVA/18	https://a.co/62OGL7R
112-4642666-1201819		2023-02-01T20:02:04+00:00	2023-02-02T02:46:15+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	19.65	1.62							NEW BRAUNFELS	TX	78130-6923	US		FALSE		https://zme-caps.amazon.com/t/jey73oeybAAI/iB1gsjYeJphW8CszXBgw09XFTBWIIbfj-LlCD9De8SA/18	https://a.co/2MyErnB
113-3269615-1370642		2023-02-01T20:23:53+00:00	2023-02-02T02:46:19+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.1							TEANECK	NJ	07666-6311	US		FALSE		https://zme-caps.amazon.com/t/bmBKB9nHtqCN/66thBzHuHAVH-o3riOYz76dsGG782DBD1Sq7JKxZeNw/18	https://a.co/cy9AQps
114-9813140-3962663		2023-02-01T20:37:43+00:00	2023-02-02T02:57:45+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	1.21							MONT BELVIEU	TX	77535-1209	US		FALSE		https://zme-caps.amazon.com/t/mJRDua1GYZwE/OMWejTtpexBLHcbKBuFx6HZ1Ps0bobzYYRGGmjQmZSI/18	https://a.co/bvyG7wE
112-1670400-7568266		2023-02-01T21:00:07+00:00	2023-02-02T02:46:12+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	28.65	2.79							ANTIOCH	CA	94531-7759	US		TRUE		https://zme-caps.amazon.com/t/MKaYpciGtS2F/M8b3VjPEw4NiQVwjh5d1dYYrK8eLPf7tx2-51K9TSlY/18	https://a.co/6jHBkL2
114-7124557-1245815		2023-02-01T21:04:12+00:00	2023-02-02T02:46:15+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	15.65	1.1							YORK	SC	29745-8776	US		FALSE		https://zme-caps.amazon.com/t/dM3KO0vnFW2M/nJWCq7Csli9dmemcHBvciFrQIEZ1I60HuF4U8_vaKao/18	https://a.co/btpgRoB
114-1848276-3640223		2023-02-01T21:31:11+00:00	2023-02-02T02:57:01+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	1.76	0.15							SAN ANTONIO	TX	78245-1641	US		FALSE		https://zme-caps.amazon.com/t/afK06yKDZAZ7/zprGyTB9BVt4q2avbMcyaH-PbVcIvGuaPcjb9XnBswg/18	https://a.co/etyEK7V
114-1848276-3640223		2023-02-01T21:31:11+00:00	2023-02-02T02:57:01+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	1.76	0.15							SAN ANTONIO	TX	78245-1641	US		FALSE		https://zme-caps.amazon.com/t/h7e7dS73TOmD/r95fM-8piPkVIsGR2oj_7Vws_gKcKnzRsUjr6VT0OVc/18	https://a.co/iJ1R6bY
111-1014050-0677866		2023-02-01T21:33:04+00:00	2023-02-02T02:46:13+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Happy Birthday with Custom Name 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	HBDCUSTOMNAME	B099V93FGY	1	Shipped	1	USD	22.98	1.44							MONTGOMERY	TX	77316-1890	US		FALSE		https://zme-caps.amazon.com/t/OxKcfaGgZXrt/Bdoe7ASO0pswShA2MhzzQ5ZkXZrKkiVrvWXarkvXVLw/18	https://a.co/48mHr25
111-3072439-2878644		2023-02-01T21:53:52+00:00	2023-02-02T02:46:14+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	19.65	1.58							MINNEAPOLIS	MN	55411-3191	US		FALSE		https://zme-caps.amazon.com/t/VW28Vux0UB6G/NJXhQh4YSCcIbSbBLBHyQ-TD6a_ezeDvIUzmUAdF5FY/18	https://a.co/5v8YC7a
114-2913041-5117850		2023-02-01T23:15:14+00:00	2023-02-02T02:56:58+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	26.65	2.6							SPRING HILL	TN	37174-6901	US		FALSE		https://zme-caps.amazon.com/t/rT3RZ5rOcX21/LfCYGEHv4u_vUD_SWThBqH43P1URCYdhtyiH_TlJqZw/18	https://a.co/dTHJG5j
112-6661567-3469035		2023-02-01T23:32:35+00:00	2023-02-02T02:46:16+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	25.65	1.8							FAYETTEVILLE	NC	28314-1582	US		FALSE		https://zme-caps.amazon.com/t/WNrACaUZvr2u/08GzvgAlmdv4GIyBC20nQ05aFyOBDwZJ933d3iwyaQw/18	https://a.co/7ZHvTgP
114-6459196-9470626		2023-02-01T23:45:23+00:00	2023-02-02T02:46:20+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	1.76	0.11							Raymondville	Mo	65555	US		FALSE		https://zme-caps.amazon.com/t/QtF38IThZO4w/jfY7WZQFI9CVEtnVPaH7RmTOopQMKpykqLAw-1zEn80/18	https://a.co/4ci1DOC
114-7443038-6012267		2023-02-02T00:22:20+00:00	2023-02-02T02:57:01+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	30.65	2.87							SAN JOSE	CA	95111-2574	US		FALSE		https://zme-caps.amazon.com/t/Pe8i7MZ3wrAK/cek0A6Ip2gst3hlxm0rceQGb0X_ydv2GI3Q7UJseTgw/18	https://a.co/8tp2lFb
112-5471990-0209841		2023-02-02T01:57:40+00:00	2023-02-02T02:57:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	26.65	1.6							POWDER SPRINGS	GA	30127-8405	US		FALSE		https://zme-caps.amazon.com/t/EiRbsp42szq1/niWBlh1tUb6RylmSNUoXz2eyKIzLn5w5seK7bznuOe0/18	https://a.co/b7guwqV
113-5373846-6077068		2023-02-02T02:02:29+00:00	2023-02-02T02:46:26+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	25.65	1.8	7.99						JUPITER	FL	33458-2907	US		FALSE		https://zme-caps.amazon.com/t/evgUop6hF4pE/QtTrjq4fohDEyN-GC3HJkYYMZ3DhjA_ealXWzvhvbsw/18	https://a.co/7kwaGFe
112-5868021-0533020		2023-02-02T02:08:25+00:00	2023-02-02T02:46:27+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	13.65	0.96							CARROLLTON	GA	30117-2480	US		FALSE		https://zme-caps.amazon.com/t/uwHyMn5xNxJV/Q2s9YLBrNSIxO5M05Cv08mGkR5hLGjnWiTlFfllfcNs/18	https://a.co/dajfXoK
113-4264536-9758664		2023-02-02T02:09:14+00:00	2023-02-02T15:57:58+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.37							RIDGECREST	CA	93555-3634	US		FALSE		https://zme-caps.amazon.com/t/bqPOMtu00ScN/Uwq8sB5inT8eu199Ut1ZDcN_t9XBalXEgxdkjXOfF7E/18	https://a.co/9iLiDMU
113-7158953-9001049		2023-02-02T02:09:39+00:00	2023-02-02T15:58:00+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	19.65	1.18							WASHINGTON	DC	20002-3907	US		FALSE		https://zme-caps.amazon.com/t/eG9XtUTNL91l/4EA6hsxqha1obGuISE6PN-GVEDuEbNFP5u2R9NSmyRk/18	https://a.co/aGjFeGO
112-5040413-0992201		2023-02-02T02:11:54+00:00	2023-02-02T15:58:04+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	21.65	1.52							RAVENNA	OH	44266-7853	US		FALSE		https://zme-caps.amazon.com/t/fG6VXrlNzdpN/xV5n8BdIDnR8zHxpkra6az_DeMwlhLDr5nGDx-ayLwU/18	https://a.co/1HFu0gd
114-5198166-6222652		2023-02-02T02:13:52+00:00	2023-02-02T15:59:32+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Happy Birthday with Custom Name 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	HBDCUSTOMNAME	B099V93FGY	1	Shipped	1	USD	21.98	1.54							DOUGLASVILLE	GA	30135-2335	US		FALSE		https://zme-caps.amazon.com/t/CDGS0mG2oaXw/1mbZlxbjRT5LJ5egEGAFocSzrUkZHlBNjG82thE2Pwc/18	https://a.co/8zZSjCi
114-6034079-5023466		2023-02-02T02:21:51+00:00	2023-02-02T16:09:30+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	15.65	1.45							ANTIOCH	TN	37013-2976	US		FALSE		https://zme-caps.amazon.com/t/rTvXLhB3TfhM/MqzpbxKDNuMSfNRUEPLrdQHn_ZnhMv2PEUqN00FbTzw/18	https://a.co/dapZe7H
113-4985946-3853815		2023-02-02T02:28:50+00:00	2023-02-02T16:00:32+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	0.88							ALDIE	VA	20105-3001	US		FALSE		https://zme-caps.amazon.com/t/NxlA98p6Y65G/bfodRThEbJ0_ryoLjkbOy9f2vZYbjU-rovd5RDA-UXk/18	https://a.co/a2LsYQb
111-0861287-1761805		2023-02-02T02:36:30+00:00	2023-02-02T16:08:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	22.65	1.81							BIRMINGHAM	AL	35242-7159	US		FALSE		https://zme-caps.amazon.com/t/E4FHwO2DYgAY/D_VgUWFzwTtfUxwG2zCu2_XR6L3KY7l27ZO7X6OgulQ/18	https://a.co/1sSx6QN
112-6105447-7164233		2023-02-02T03:07:13+00:00	2023-02-02T15:58:13+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	0.99							Fredericksburg	VA	22407	US		FALSE		https://zme-caps.amazon.com/t/V3SUditqzpmb/ekUuT70NaRp4nACkn9eMF2L3TH3qyHKFTkqfzs27SV8/18	https://a.co/eSVchxn
114-2011305-3717054		2023-02-02T03:28:39+00:00	2023-02-02T15:59:10+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.57							LAKE TAPPS	WA	98391-9183	US		FALSE		https://zme-caps.amazon.com/t/Jj1FutgCRQXb/48cO_idGM_y2dwEUWu9Yuf0QPtTWDcYVsukQRnPs8zI/18	https://a.co/0NXcoyq
113-9031502-1393004		2023-02-02T03:33:52+00:00	2023-02-02T15:58:10+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	1.76	0.17							LEBANON	TN	37087-1730	US		FALSE		https://zme-caps.amazon.com/t/jg1MdF7Bxmdh/8SJ9cgHzQrlmNbs-GEOQotW8yR_dJwh2d8gsumzHywc/18	https://a.co/2b7QV28
112-5287132-4412262		2023-02-02T04:58:49+00:00	2023-02-02T16:00:36+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	1.45							SAN DIEGO	CA	92109-5910	US		FALSE		https://zme-caps.amazon.com/t/xNCQIXveMfV1/va3TxC_JTqDWg-Pk362b7XnpiEvzpl-dg3psEJ7YMQc/18	https://a.co/0Z4Ha5T
112-2600101-3761026		2023-02-02T05:02:14+00:00	2023-02-02T16:08:14+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Cursive Letter Balloons - Custom Script Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	23.68	2.1							ELMHURST	NY	11373-1879	US		FALSE		https://zme-caps.amazon.com/t/jZgepr6bjDCA/_he4Ij4qYAlLxknS1CoQc-r64jRoYdzQ1KJF6VMJVBQ/18	https://a.co/46n2e6R
113-8379239-1457811		2023-02-02T06:22:16+00:00	2023-02-02T15:58:16+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65	1.46							TRUCKEE	CA	96161-6275	US		FALSE		https://zme-caps.amazon.com/t/2qwyfxYFY7ec/_voKCuW7SiLCVnMtitHXW6RbQMsvD1u1oyf9qQ34haQ/18	https://a.co/d5hxLyq
113-8082632-7578627		2023-02-02T06:49:48+00:00	2023-02-02T15:58:08+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	19.65	1.87							NORTHRIDGE	CA	91325-4343	US		FALSE		https://zme-caps.amazon.com/t/qO0r1UJYAPo7/CYZIZdyOsQiGw4lSt-Fpds_cC62p_SSBOyiCpCv1pDo/18	https://a.co/iWi5Mav
112-5864380-4650630		2023-02-02T07:23:38+00:00	2023-02-02T15:58:09+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	21.65	0.91							SAINT LOUIS	MO	63129-5249	US		FALSE		https://zme-caps.amazon.com/t/d2YDakdAziul/svPxHE4Gb2uo3Yj7ec8QQNuPQDnMTgYVywuPhKdn6h0/18	https://a.co/103472U
114-0997666-6763410		2023-02-02T13:10:53+00:00	2023-02-03T01:20:55+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	31.65	2.22							PORT SAINT LUCIE	FLORIDA	34953-3908	US		FALSE		https://zme-caps.amazon.com/t/Ik6NsCEg78KM/aXuMFlFq2fNV4deX5-BX6oqH-8UoWfxnAi1VyOdmcDQ/18	https://a.co/cM4vYdu
113-4927514-9945062		2023-02-02T13:58:32+00:00	2023-02-02T15:58:06+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	1.21							PASADENA	TX	77502-3731	US		FALSE		https://zme-caps.amazon.com/t/V4cIIPbDcxEU/xhWDciAnI0fHB_Sa0JmrdWpCyzxHjqgAA4Fh2ZTVuuk/18	https://a.co/0b7ZlIb
111-0229501-3116255		2023-02-02T14:51:12+00:00	2023-02-03T01:20:52+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	1.03							CONCORD	NC	28027-9648	US		FALSE		https://zme-caps.amazon.com/t/cH836BnFmIFh/StsXHKgPffPFYTEKrZLNUYDshaDeDZsQZamKjsFBZWw/18	https://a.co/1W5XN02
113-9037507-2201868		2023-02-02T15:17:11+00:00	2023-02-03T01:22:31+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	13.65	1.19							SAN LUIS OBISPO	CA	93405-3317	US		FALSE		https://zme-caps.amazon.com/t/JZ44LVZFY87D/rhzlydf2nxa6vYNrFUFLA4cvyHKpk_vqWKh005h6a0o/18	https://a.co/1182PH7
114-5367224-0456204		2023-02-02T15:22:05+00:00	2023-02-04T15:07:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Cursive Letter Balloons - FUTURE MRS with Custom Name 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	XCURSIVEFUTUREMRSCUSTOMNAME	B09J5J6N3S	1	Shipped	1	USD	22.98	1.91							HOLCOMB	KS	67851-9150	US		FALSE		https://zme-caps.amazon.com/t/NZrS1mXCa9hl/yFZSIoi8qUY4_x-epuu4IqDTUhad76_Oi_jcCP723Po/18	https://a.co/19WemQd
111-8087335-9304267		2023-02-02T15:23:52+00:00	2023-02-03T01:32:10+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65	1.1							WATERTOWN	MA	02472-2149	US		FALSE		https://zme-caps.amazon.com/t/sOTD3ODgj51Q/iMMnSet7aRVxcdAX7BwNavY4qBFOW2BUSJXrG8Vg070/18	https://a.co/0qSEoQd
112-0276943-4933040		2023-02-02T15:31:29+00:00	2023-02-03T01:20:51+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	23.65	1.74							PRIOR LAKE	MN	55372-1127	US		FALSE		https://zme-caps.amazon.com/t/K16NVbjcBEpR/ditzvpnEoJHtDqqwJVxsc1DVODJJroIJtrBIwgFFqwk/18	https://a.co/6oCuC7E
111-6403539-3575413		2023-02-02T15:58:00+00:00	2023-02-03T01:20:52+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Cursive Letter Balloons - Custom Script Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	31.68	2.77							Oklahoma City	Ok	73170	US		FALSE		https://zme-caps.amazon.com/t/HsTBjQIkQKim/Av2u5_LmwDIAQ4QzYkNhN1NUmF7iJdcM156gmQfIU9M/18	https://a.co/ePT7B3Y
111-1876175-5871445		2023-02-02T17:11:42+00:00	2023-02-03T01:20:51+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	15.65	1.35							MANHASSET	NY	11030-1350	US		FALSE		https://zme-caps.amazon.com/t/RC4uCFQVY9fa/5gGImB87_80zyxPlXgLIehYRZCbY3GQ91wECgcSnbs8/18	https://a.co/hnThgGv
112-8134906-5117812		2023-02-02T18:17:04+00:00	2023-02-03T01:20:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	20.65	1.7							DALLAS	TX	75202-1268	US		FALSE		https://zme-caps.amazon.com/t/fDUwKmF0tV35/b0RMAoadEuBoX7o3AdtdAm7k3tze2T3Tk3lxy91vLhM/18	https://a.co/aZXMmsx
